Dolphin_ID_Number,Fin,Name,Dead,Dolphin_First_Observed,Comments,Fin_Shape_Family,Second_Fin_Shape_Family,Third_Fin_Shape_Family,PrintThisOne,Central_Catalog #,Manteo_Match,Virginia_Beach,Wilmington_Match,OcracokeMatch,CCUMatch,Known_Male,Seen_by_Trawler,Known_Female,s_GUID,HatterasMatch,Bad,Bad,No_Left_Photo,No_Right_Photo,Best_of_Project_Done,Better_Left_Photo,Better_Right_Photo,Cull_This_Dolphin,Scan_Picture,Change_To,Notes:,Distinctivenss,Missing_Date,Other
1835a,LE,,FALSE,13-Jan-97,10-31-18:  changed catalog from 5B to LE.,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57027-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1848a,3/4A,,FALSE,25-May-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57029-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1857a,TN5B4,,FALSE,26-Jan-97,,,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5701B-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1860a,TN34B,,FALSE,10-Aug-92,,,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57021-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1860p,TN2B,,FALSE,03-Mar-00,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A50D985E-1C5F-11D5-BC29-CFC4B4A1FC3C},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1862a,5B,,FALSE,03-Feb-97,,Emily's Mirror,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5702A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,2,FALSE,FALSE
1865a,TN5B3,,FALSE,16-Feb-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5702B-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1868a,2B,,FALSE,22-Dec-96,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5702D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,1800a is this dolphin too,2,FALSE,FALSE
1869a,3/4A,,FALSE,07-Feb-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5702E-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1870a,5A,,FALSE,24-Feb-96,,Rake Family,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5702F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1870p,5A,,FALSE,07-Feb-01,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3AFC19A7-0377-11D6-BC29-A1012DD24D3F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1880a,5A,,FALSE,20-Mar-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57030-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1880p,2C,,FALSE,22-May-12,New on 22May12,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BFBC802F-18BD-45D1-887C-69F872302CDA},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1881a,5A,,FALSE,07-Feb-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57032-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,,3,FALSE,FALSE
1882a,5A,,FALSE,05-Mar-97,,2192 Family,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57034-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1885a,TN342,,FALSE,09-Jan-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57035-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1886a,2B,,FALSE,01-Oct-97,"01Oct97#1Est
01Dec98#2Est",,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57036-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,,,2,FALSE,FALSE
1886p,3/4A,,FALSE,01-Apr-10,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0AD4AD51-A523-42FD-873B-8BD87F247DC7},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1888a,3/4A,,FALSE,22-Mar-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57037-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1888p,3/4A,,FALSE,27-Mar-97,"Scan 27march97#1OC,  only have right side and its in the Best Of.",Lasagna,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5703A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,,,2,FALSE,FALSE
1890a,FNG,,FALSE,03-Oct-96,,Finger,Blue Hand,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5703C-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1892a,TN5A2,,FALSE,13-Dec-95,,,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5703D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1892p,3/4B,,FALSE,13-Dec-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{96C0BF65-F5AD-40A8-B63D-9EF02D5C363D},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1893a,5A,,FALSE,04-Oct-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5703E-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1894a,3/4A,Kiss,FALSE,17-Dec-96,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5703F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1897a,FB,FB412,FALSE,07-Feb-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57040-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1901a,5A,,FALSE,11-Apr-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57033-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1902a,2B,,FALSE,06-Aug-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57038-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1904a,3/4A,,FALSE,30-Oct-89,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57039-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1905a,TN341,,FALSE,05-May-97,,Platform,,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57042-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1909a,3/4A,,FALSE,05-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57046-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1911a,5B,,FALSE,05-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5704C-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1912a,TN5B3,,FALSE,08-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5704D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1913a,TN342,,FALSE,08-May-97,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5704F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1913p,5A,,FALSE,23-Oct-03,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{BE88645A-ED20-4C62-96D8-850B332A4E5F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1913q,2A,,FALSE,02-Dec-12,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{29C4F285-3570-4457-92ED-B3C096937898},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1914a,3/4B,,FALSE,08-May-97,,Rake Family,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57050-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1915a,5B,,FALSE,08-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C57051-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1915p,5B,,FALSE,28-Apr-05,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{680702EA-C374-4CD4-BB90-85F204F65BD1},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1916a,5A,,FALSE,08-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57048-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1917a,5B,,FALSE,14-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57049-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,,0,FALSE,FALSE
1918a,5B,,FALSE,08-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5704A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1921p,TN2A,,FALSE,21-Dec-00,,,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{3AFC19A8-0377-11D6-BC29-A1012DD24D3F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1925a,3/4A,Telephone,FALSE,04-Sep-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57043-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1927a,2B,,FALSE,29-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{D897DCF3-51E5-11D6-BC29-E53863EBB23C},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,see 0354a,2,FALSE,FALSE
1929a,LE,,FALSE,22-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57057-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1930a,3/4A,,FALSE,22-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57059-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1934a,3/4A,,FALSE,22-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5705C-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1935a,3/4A,,FALSE,27-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5705D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1936a,3/4A,,FALSE,22-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5705F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1937a,3/4A,,FALSE,08-Aug-89,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57060-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1938a,3/4A,Daisy,TRUE,04-Jun-97,"21Jun13, found dead in Bogue Sound. Large male :~(",,,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57052-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1939a,3/4A,,FALSE,22-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57054-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1939p,3/4A,,FALSE,12-Jun-98,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{0570B8C4-B288-4A8B-90A8-5A4D4AD57F5A},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1941a,5A,,FALSE,29-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5705A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,3,FALSE,FALSE
1943a,5B,,FALSE,22-May-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5705E-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1944a,5B,,FALSE,05-Jun-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57061-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2,FALSE,FALSE
1945a,1,,FALSE,20-Jun-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57053-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1945p,1,,FALSE,13-Dec-13,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{77684905-7530-41B1-B052-E057F944B782},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1945q,5A,,FALSE,05-Mar-22,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{07EDAFED-52B0-441F-9757-A1E0C16420FA},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1946a,3/4A,,FALSE,20-Jun-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57062-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1954a,FB,FB409,FALSE,31-Mar-94,,White Skin Star,,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,{A4C57066-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1961a,5A,,FALSE,21-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5706C-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,replace right,2,FALSE,FALSE
1961p,TN2B,,FALSE,03-May-07,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{FD309212-825D-42BC-A46C-3DA635C852D7},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1963a,2C,,FALSE,01-Aug-97,,,,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5706E-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,1,FALSE,FALSE
1964a,3/4A,,FALSE,01-Aug-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5706F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1965a,3/4A,,FALSE,21-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57070-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1969a,3/4A,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C57071-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1972a,3/4B,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C57064-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1973a,5A,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C57065-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1974a,5A,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C57067-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1976a,5A,,FALSE,25-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57072-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,,,3,FALSE,FALSE
1979a,5B,,FALSE,01-Aug-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57073-CA9F-11D4-BC29-B0219AD0F73F},FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,,2,FALSE,FALSE
1980a,5A,,FALSE,16-Oct-95,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57079-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1982a,3/4A,,FALSE,12-Sep-97,,,,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C5707A-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1984a,3/4A,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C5707D-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1986a,3/4A,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C5707E-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1987a,3/4A,,FALSE,13-Jul-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,{A4C5707F-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1988a,5A,Spot,FALSE,03-Sep-97,,,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57080-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1988p,5A,,FALSE,18-Oct-17,"This dolphin changed from 2145p to 1988p on 26Apr23.
Looks more like 1988a than 2145a :-)",,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,{82F55ADA-DB00-418D-AFBE-EB3DF49D3B03},FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
1989a,3/4B,,FALSE,25-Jul-97,,,,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,{A4C57076-CA9F-11D4-BC29-B0219AD0F73F},FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,,2,FALSE,FALSE
