AutoNum,Trip Date,Trip #,Sight #,Dolphin ID Number,New Dolphin?,Resight?,Seen Offshore?,s_GUID,Clarity,Contrast,Angle,Partial,Overall,Distinctiveness,Verified
-1262711014,10-Jan-99,1,1,1733a,FALSE,TRUE,FALSE,{5D03CF5E-29F7-11D6-BC29-D2C89F15603C},,,,FALSE,,,FALSE
-1262647405,12-Oct-07,1,2,3707a,TRUE,FALSE,FALSE,{E6DFF28A-CD89-474B-873A-9819D6E1AF56},3,3,2,FALSE,8,,FALSE
-1262364355,27-Nov-20,1,2,5230a,TRUE,FALSE,FALSE,{6DAE2105-73CF-4AF9-8C2D-2CA331742A0F},3,1,1,FALSE,5,,FALSE
-1262291017,13-Jan-04,1,2,2364q,FALSE,TRUE,FALSE,{1C177789-406F-47B1-A9C8-9DA1F66C7257},,,,FALSE,,,TRUE
-1261952798,29-Mar-22,1,2,1200a,FALSE,TRUE,FALSE,{F3600E09-5A96-40BC-A178-D174B2441DB3},3,5,1,FALSE,9,,FALSE
-1261828001,03-Jun-11,1,1,2932a,FALSE,TRUE,FALSE,{1D255970-068E-4001-BA5D-65B613D0E84D},3,1,1,FALSE,5,,FALSE
-1260396356,21-Jun-95,1,1,0105a,FALSE,TRUE,FALSE,{2F1889F3-D1DA-11D4-BC29-ED4A2CB6F43F},,,,FALSE,,,FALSE
-1260366033,07-Feb-97,1,1,1869a,TRUE,FALSE,FALSE,{2BBDAFE7-B375-4223-998D-48011AD817CD},,,,FALSE,,,TRUE
-1260070657,27-Jun-96,1,2,0572a,FALSE,TRUE,FALSE,{903D285B-7CC5-442D-95FE-C135CED3AAEF},,,,FALSE,,,FALSE
-1259827658,13-Feb-04,1,2,1142a,FALSE,TRUE,FALSE,{90F7A046-8939-444B-80E4-1ADACB164A5F},,,,FALSE,,,TRUE
-1259437790,17-Apr-98,1,2,0706a,TRUE,FALSE,FALSE,{6D959E06-FAFD-11D6-BC29-BAEFC1C7CD84},,,,FALSE,,,TRUE
-1259341198,19-Dec-98,1,2,1473a,FALSE,TRUE,FALSE,{CDF66D26-8CFA-11D6-BC29-87B838A11933},,,,FALSE,,,TRUE
-1259293474,14-Mar-07,1,2,0287a,FALSE,TRUE,FALSE,{D4E811E0-D58E-414A-82EE-1416EB4CE6B2},2,4,1,FALSE,7,,FALSE
-1259058076,08-Jan-02,1,1,0618a,FALSE,TRUE,FALSE,{427D612D-1EE7-11D6-BC29-FF4B3886BA3C},,,,FALSE,,,FALSE
-1258842502,27-Apr-01,1,1,1344a,FALSE,TRUE,FALSE,{6E3E87CF-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,FALSE
-1258445617,31-Dec-07,1,2,3785a,TRUE,FALSE,FALSE,{D798F681-C1D8-49D3-B721-2FAF07937F60},3,2,1,FALSE,6,,FALSE
-1258359453,18-Feb-97,1,1,0973a,FALSE,TRUE,FALSE,{6AE37FFB-42B4-40E5-8B57-5D2736E00D58},,,,FALSE,,,TRUE
-1258104815,02-Feb-09,1,1,3931a,TRUE,FALSE,FALSE,{F410B257-545A-4346-AE5D-87D9CB6410ED},1,4,1,FALSE,6,,FALSE
-1257900525,20-Aug-86,1,1,0011a,TRUE,FALSE,FALSE,{F86C58DD-5441-4420-BED6-1F2645DB5756},,,,FALSE,,,TRUE
-1257863005,07-Apr-05,1,2,0706a,FALSE,TRUE,FALSE,{38FBB0FA-1792-48F9-9BE8-C7F5D927CB96},,,,FALSE,,,TRUE
-1257632893,12-May-09,2,1,3833a,FALSE,TRUE,FALSE,{BEE7202D-EC6F-4CDF-8FA8-F9C3B3BFB68E},3,3,1,FALSE,7,,FALSE
-1257496572,03-Nov-95,1,1,1255a,FALSE,TRUE,FALSE,{F2A2CAB6-834D-4536-B57A-2A2CCB3292A9},,,,FALSE,,,FALSE
-1257378145,17-Dec-92,1,1,0026a,FALSE,TRUE,FALSE,{C9474DA7-96EE-4DA6-B957-359D6ACE3087},,,,FALSE,,,FALSE
-1257315388,12-Jul-95,1,1,0789a,FALSE,TRUE,FALSE,{44C07A04-471F-42DF-9BA9-A99610EEF68D},,,,FALSE,,,TRUE
-1257164106,22-Sep-05,1,1,1331a,FALSE,TRUE,FALSE,{E58695AF-5C3B-4A91-9E4B-7929C9A60532},,,,FALSE,,,FALSE
-1257028866,11-Apr-95,1,2,1267a,TRUE,FALSE,FALSE,{A83F35F9-DBF2-40EC-80F8-1A5BBF04CB20},,,,FALSE,,,TRUE
-1257010884,19-May-05,1,1,3283a,TRUE,FALSE,FALSE,{BF911CE3-0451-4138-9609-4A31F3F2B460},,,,FALSE,,,TRUE
-1256936990,26-Aug-02,1,1,2209a,FALSE,TRUE,FALSE,{A0E94D1E-E4D6-4D1D-A5D3-48C49DD94CD5},,,,FALSE,,,FALSE
-1256687807,23-Dec-09,1,3,4018a,TRUE,FALSE,FALSE,{B9F87918-E5E3-48BD-B7D6-86BC9E6DE7DA},3,5,1,FALSE,9,,FALSE
-1256443569,29-Jan-96,1,1,1327a,FALSE,TRUE,FALSE,{B6073A7A-0548-4AE7-A6A5-7FA5646F99F1},,,,FALSE,,,FALSE
-1256123489,29-Apr-05,1,2,2935a,FALSE,TRUE,FALSE,{244DB8BF-10AA-486A-BD28-E67A3917F00C},,,,FALSE,,,TRUE
-1255702974,16-Oct-95,1,1,1980a,TRUE,FALSE,FALSE,{842B9B21-B998-421F-B5F8-F88DF1406CC4},,,,FALSE,,,TRUE
-1255076175,25-Jun-04,1,1,2712a,FALSE,TRUE,FALSE,{C0316259-4EB4-4164-AC6F-6156CB6F4207},,,,FALSE,,,TRUE
-1254871087,13-Jan-97,1,1,0010a,FALSE,TRUE,FALSE,{FD61E5CD-CD56-41A3-889C-2711B259553E},3,5,2,FALSE,10,,FALSE
-1254826439,21-Feb-10,1,4,3625a,FALSE,TRUE,FALSE,{2112FF12-C86E-4E43-A029-A9DBA8AAB17A},2,4,2,FALSE,8,,FALSE
-1254378590,16-Aug-91,1,1,0973a,TRUE,FALSE,FALSE,{44EFE4BD-E13F-425A-9C80-4761466E4E11},,,,FALSE,,,TRUE
-1253968778,03-Mar-04,1,3,3048a,TRUE,FALSE,FALSE,{544D8023-B520-4DAE-BFA6-0E2C930183BB},,,,FALSE,,,TRUE
-1253807920,11-Sep-20,1,1,1989a,FALSE,TRUE,FALSE,{E0D83419-65A9-4A95-8BD1-F84869C2256B},2,5,1,FALSE,8,,FALSE
-1253587936,30-Dec-96,1,1,1021q,FALSE,TRUE,FALSE,{AF499D35-8283-4B74-8E1A-E6E7490A9064},,,,FALSE,,,FALSE
-1253098221,13-May-20,1,1,3688a,FALSE,TRUE,FALSE,{370128ED-4B3D-426C-818C-14B8403EC3E7},2,1,1,FALSE,4,,FALSE
-1252933423,03-Mar-00,1,3,0618a,FALSE,TRUE,FALSE,{D897DCA9-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,FALSE
-1251965161,09-Jun-10,1,1,1010q,FALSE,TRUE,FALSE,{C477143F-9CC0-4825-A015-32C594575991},3,4,2,FALSE,9,,FALSE
-1251509290,09-Nov-12,1,1,4064a,FALSE,TRUE,FALSE,{FBB23F1C-1F57-4159-8BE0-B92F8CA5301B},3,2,1,FALSE,6,,FALSE
-1251489746,12-Apr-10,1,2,4081a,TRUE,FALSE,FALSE,{950C78D9-8F34-4876-9ABF-2D3A59A3E71C},2,2,2,FALSE,6,,FALSE
-1251284730,16-Mar-06,1,3,3433a,TRUE,FALSE,FALSE,{C2DAB78C-7A0C-4736-891E-64D78BC6EC0A},,,,FALSE,,,TRUE
-1251252390,31-Mar-09,1,2,3907a,FALSE,TRUE,FALSE,{9728290B-06BA-41B4-B692-C9ECA459527D},2,1,1,FALSE,4,,FALSE
-1251025997,16-Dec-04,1,2,0261a,FALSE,TRUE,FALSE,{0A97760D-36EF-4E17-9992-4C91217E5B84},,,,FALSE,,,TRUE
-1250245773,12-Aug-15,1,1,0553a,FALSE,TRUE,FALSE,{06D33F44-2C65-4184-992B-76F5F7A054C8},4,1,1,FALSE,6,,FALSE
-1249399202,09-Jan-01,1,2,0026a,FALSE,TRUE,FALSE,{3AFC19BD-0377-11D6-BC29-A1012DD24D3F},,,,FALSE,,,FALSE
-1249308068,03-Dec-01,1,2,2754a,FALSE,TRUE,FALSE,{427D610E-1EE7-11D6-BC29-FF4B3886BA3C},,,,FALSE,,,TRUE
-1249242566,29-Jul-98,2,1,1328a,FALSE,TRUE,FALSE,{5E7C201C-C983-11D6-BC29-C89FE125A10C},,,,FALSE,,,FALSE
-1248911366,29-Mar-22,1,2,5360a,TRUE,FALSE,FALSE,{D0F42A53-CF28-43E0-8014-07F616DAFFA8},3,5,1,FALSE,9,,FALSE
-1248858561,10-Nov-98,1,1,0908a,FALSE,TRUE,FALSE,{4B5833EE-97FD-11D6-BC29-D726D139535E},,,,FALSE,,,TRUE
-1247760442,13-Jan-99,1,1,0477a,FALSE,TRUE,FALSE,{B8DBB186-1EF3-11D6-BC29-FF4B3886BA3C},,,,FALSE,,,FALSE
-1247716094,03-Aug-17,1,1,4972a,TRUE,FALSE,FALSE,{3261EF4A-8B13-4780-B21C-E080971FC50B},3,5,1,FALSE,9,,FALSE
-1247513047,01-Mar-01,1,2,0009a,FALSE,TRUE,FALSE,{6E3E8776-0CD4-11D6-BC29-AF5D019B513F},,,,FALSE,,,TRUE
-1247480060,06-Jun-96,1,1,0584a,FALSE,TRUE,FALSE,{8FA82064-D5A4-11D4-BC29-9700FF1CDC3C},,,,FALSE,,,FALSE
-1247256527,12-Mar-07,1,2,3624a,FALSE,TRUE,FALSE,{6C67A741-1C4F-47EC-AB1F-77B5DFE860E3},1,1,1,FALSE,3,,FALSE
-1246268851,15-Dec-12,1,4,1425a,FALSE,TRUE,FALSE,{03F0CEEB-86E0-4AB8-8B82-680FA1D52B1C},2,1,1,FALSE,4,,FALSE
-1245352597,23-Mar-07,1,1,3655a,TRUE,FALSE,FALSE,{69E5F72A-FFB7-4161-A27C-DE0F56FF874D},1,1,1,FALSE,3,,FALSE
-1245160378,20-Feb-03,1,3,2827a,FALSE,TRUE,FALSE,{2089178D-A715-4F0F-93A8-2AAC01CDF14F},,,,FALSE,,,FALSE
-1244632025,05-Oct-94,1,2,1098a,TRUE,FALSE,FALSE,{7213E347-F389-4B9F-B8A4-2514AF0AD679},,,,FALSE,,,TRUE
-1244486051,21-Feb-10,1,4,3421a,FALSE,TRUE,FALSE,{68089ED3-5BBA-434B-BFC4-27C7111B4051},2,3,1,FALSE,6,,FALSE
-1244368548,03-Mar-04,1,3,1158a,FALSE,TRUE,FALSE,{2F8721A5-FA88-43CC-959F-5CC9EA2BB9C1},,,,FALSE,,,FALSE
-1243651686,07-Oct-98,1,1,1185a,FALSE,TRUE,FALSE,{276BECAE-9D7F-11D6-BC29-EA3E1232343F},,,,FALSE,,,TRUE
-1243150953,25-Sep-98,1,2,2330a,TRUE,FALSE,FALSE,{550C3111-A303-11D6-BC29-F7610051FE64},,,,FALSE,,,FALSE
-1243002208,22-Nov-13,1,3,4686a,TRUE,FALSE,FALSE,{9173D0F6-1464-4CD4-A9E0-37B7A9DB5A39},4,5,1,FALSE,10,,FALSE
-1242773426,15-Aug-07,1,1,1937a,FALSE,TRUE,FALSE,{12F90826-6A01-4185-BA95-D854B4994D20},1,4,1,FALSE,6,,FALSE
-1242711297,27-Sep-95,1,1,1185a,FALSE,TRUE,FALSE,{7E028CFD-C40A-439F-99BB-87DB1584FFB1},,,,FALSE,,,TRUE
-1242180193,04-Aug-98,1,1,0080a,FALSE,TRUE,FALSE,{7F50AC03-ADFE-11D6-BC29-BFB1C2C53734},,,,FALSE,,,TRUE
-1242020352,30-Jul-92,1,1,0332a,TRUE,FALSE,FALSE,{25312C7B-8B31-4058-95CA-DE5535A12125},,,,FALSE,,,TRUE
-1241870523,05-Mar-09,1,1,2582a,FALSE,TRUE,FALSE,{D73D9CC3-AFB2-41F7-9290-60085D3732C0},1,1,1,FALSE,3,,FALSE
-1241268432,01-Apr-10,1,2,3918a,FALSE,TRUE,FALSE,{93DB886B-34B8-48C5-AB66-2D072A5B7591},3,1,1,FALSE,5,,FALSE
-1241094389,30-Oct-19,1,1,4993a,FALSE,TRUE,FALSE,{A70D5975-619C-4872-BAAE-D060DB95FFEA},3,5,1,FALSE,9,,FALSE
-1240769401,15-Oct-07,1,1,3716a,TRUE,FALSE,FALSE,{4DFAE9F8-B68E-4AA3-9BFD-A9ADD6118235},4,1,1,FALSE,6,,FALSE
-1240530975,30-Sep-04,1,2,3152a,TRUE,FALSE,FALSE,{E77E4448-2128-4B0F-AE0B-3E158A5C5382},,,,FALSE,,,TRUE
-1238641651,11-Aug-05,1,1,2319a,FALSE,TRUE,FALSE,{B05FE6B5-DC72-4D24-823E-ADBF75EB8D5E},,,,FALSE,,,TRUE
-1237503149,15-Jul-02,1,2,2319a,FALSE,TRUE,FALSE,{85853731-A6A3-413B-B001-2A1CE7CE6A66},,,,FALSE,,,TRUE
-1237467063,22-Mar-09,1,3,4064a,FALSE,TRUE,FALSE,{7BDD87B5-4B60-4ED1-A772-18D2091F01F6},2,1,1,FALSE,4,,FALSE
-1237348285,23-Jan-08,1,1,0518a,FALSE,TRUE,FALSE,{21EE1A2C-538E-4303-92E3-73B06793A80C},1,4,1,FALSE,6,,FALSE
-1237339011,15-Jan-02,1,1,2583a,FALSE,TRUE,FALSE,{1592D280-2CFD-11D6-BC29-FEC482CC043C},,,,FALSE,,,FALSE
-1236928369,11-Jun-97,1,1,0065a,FALSE,TRUE,FALSE,{821E5AD7-E277-11D4-BC29-BEBBF9A0733F},,,,FALSE,,,TRUE
-1235503688,21-Dec-06,1,7,2655a,FALSE,TRUE,FALSE,{C7BD1153-EAC8-49CF-AF83-BC8FFC6A5E48},1,1,1,FALSE,3,,FALSE
-1234942411,23-Aug-98,1,1,0401a,FALSE,TRUE,FALSE,{28BD9EE7-ED4C-11D4-BC29-88FAB18A373C},,,,FALSE,,,TRUE
-1234911649,13-Dec-14,1,3,3628a,FALSE,TRUE,FALSE,{D2962064-BF19-4162-BCBC-33B732E63F7C},2,5,1,FALSE,8,,FALSE
-1234856422,17-Sep-98,1,1,2319a,TRUE,FALSE,FALSE,{3CECAEB8-A881-11D6-BC29-B6B2C1EF7F32},,,,FALSE,,,TRUE
-1234664003,06-Aug-02,1,2,2790a,FALSE,TRUE,FALSE,{962EB62A-262D-4188-9419-6AA1A3568965},,,,FALSE,,,TRUE
-1234499349,03-Jun-03,1,1,1994q,FALSE,TRUE,FALSE,{F2D070BE-4F91-4023-A0A3-D1653D6A223B},1,1,1,FALSE,3,,TRUE
-1234050399,05-Mar-16,1,1,2742a,FALSE,TRUE,FALSE,{E94FA81D-5F53-4542-9ED6-65EAAEDCF225},1,5,1,FALSE,7,,FALSE
-1233777269,01-Nov-01,1,2,1640a,FALSE,TRUE,FALSE,{57969E65-239B-11D6-BC29-DA642D9D523E},,,,FALSE,,,TRUE
-1232242350,10-Oct-98,1,1,2362a,TRUE,FALSE,FALSE,{276BEC92-9D7F-11D6-BC29-EA3E1232343F},,,,FALSE,,,TRUE
-1232132985,30-Sep-04,1,2,3144a,TRUE,FALSE,FALSE,{2E30234E-52E4-4764-BC1D-C4C56C6B6692},,,,FALSE,,,TRUE
-1232069345,24-Jan-22,1,1,5341a,TRUE,FALSE,FALSE,{F9300934-BB6D-43B7-9169-0FE7FE6B23EC},2,1,1,FALSE,4,,FALSE
-1231242521,22-Mar-09,1,2,3954a,TRUE,FALSE,FALSE,{78927150-064A-48E2-B17D-56FD30A400B4},2,4,1,FALSE,7,,FALSE
-1230784699,12-Mar-16,1,1,4531a,FALSE,TRUE,FALSE,{C2924200-FF6E-488F-94BA-D78E919B0977},1,2,1,FALSE,4,,FALSE
-1230361857,15-Apr-99,1,1,1291a,FALSE,TRUE,FALSE,{6FB18211-DCF5-11D5-BC29-FC0F78EFCC3C},,,,FALSE,,,TRUE
-1230003478,13-Dec-14,1,5,3779a,FALSE,TRUE,FALSE,{071E345E-54A5-4EE5-81DB-5EC4AD9C166B},2,1,1,FALSE,4,,FALSE
-1229827165,07-Feb-96,1,1,,FALSE,FALSE,FALSE,{FD37AC56-A415-48BB-9055-0195E341849A},,,,FALSE,,,FALSE
-1229698048,14-Jul-99,1,4,0075a,FALSE,TRUE,FALSE,{B6EE4451-747D-11D5-BC29-9016B7B7AE3C},,,,FALSE,,,FALSE
-1228721351,12-Mar-07,1,2,2433a,FALSE,TRUE,FALSE,{986B6D9B-D3C7-41B6-AFE0-9C1FF8BF05B3},1,5,1,FALSE,7,,FALSE
-1228651699,01-Jun-11,1,1,4269a,TRUE,FALSE,FALSE,{59346810-37A6-4968-82E5-54A70CDFB60A},3,3,1,FALSE,7,,FALSE
-1228266456,29-Feb-04,1,2,3016a,FALSE,TRUE,FALSE,{86B4EBF2-6209-4B40-BC66-3C6A92C25C8F},,,,FALSE,,,TRUE
-1227745015,30-Mar-96,1,4,0569a,FALSE,TRUE,FALSE,{219E0D88-A996-436D-823D-4E6371F10B14},,,,FALSE,,,TRUE
-1227417333,09-Oct-03,1,2,1124a,FALSE,TRUE,FALSE,{55DE629F-CA68-4BC7-8DE6-496CF66F57BF},,,,FALSE,,,FALSE
-1227359346,14-Sep-98,1,2,1274a,FALSE,TRUE,FALSE,{3CECAEE4-A881-11D6-BC29-B6B2C1EF7F32},,,,FALSE,,,FALSE
-1226910589,02-Jul-94,1,2,1003a,TRUE,FALSE,FALSE,{49150F47-2101-4A46-96A4-E32C15C03861},,,,FALSE,,,FALSE
-1226859254,16-Feb-11,1,2,4238a,TRUE,FALSE,FALSE,{BBE51620-FC6C-4057-8F69-2A0A2A2AE58E},2,1,1,FALSE,4,,FALSE
-1226847204,13-Sep-98,1,1,1191p,FALSE,TRUE,FALSE,{3CECAEFB-A881-11D6-BC29-B6B2C1EF7F32},,,,FALSE,,,TRUE
-1226384609,02-Feb-10,1,1,0261a,FALSE,TRUE,FALSE,{AEFE5470-1C2B-44B9-B05B-55430DF5A452},2,2,1,FALSE,5,,FALSE
-1226007667,12-Jun-02,1,1,2792a,TRUE,FALSE,TRUE,{F3A13F5F-69A2-479B-AE8C-4EF0C83AC588},,,,FALSE,,,TRUE
-1225931295,20-Sep-96,1,2,1602a,FALSE,TRUE,FALSE,{0DC2A323-4B6B-4A6F-91D6-BD8B19F4DCAC},,,,FALSE,,,TRUE
-1225877590,28-Dec-95,1,1,0271a,FALSE,TRUE,FALSE,{951C9B35-BAF5-4E4D-B7C9-A460858A2B6F},,,,FALSE,,,TRUE
-1225631775,18-May-14,1,2,2518a,FALSE,TRUE,FALSE,{9E31853B-35AE-428D-9069-3052A07802A8},2,1,1,FALSE,4,,FALSE
-1225058391,23-Sep-07,1,1,3685a,FALSE,TRUE,FALSE,{7282B3C1-621A-4422-B14B-C097672711A7},2,4,1,FALSE,7,,FALSE
-1224987645,10-Jun-02,1,1,2783a,TRUE,FALSE,TRUE,{BFD662CA-CD50-450C-AE72-88CEDD370326},,,,FALSE,,,FALSE
-1224672511,18-Oct-95,1,3,0129a,FALSE,TRUE,FALSE,{277A2163-D0F5-4719-8C8D-67144DB9BDF2},,,,FALSE,,,TRUE
-1224638037,28-Dec-12,1,1,4446a,TRUE,FALSE,FALSE,{533CDAA5-3347-4495-8B46-A090AF6D73F7},4,1,1,FALSE,6,,FALSE
-1224499935,19-Dec-14,1,1,3400a,FALSE,TRUE,FALSE,{E75FBA41-8B0E-4D94-B865-F9C0EAA03891},2,5,1,FALSE,8,,FALSE
-1224152946,16-Jul-01,1,1,2360a,FALSE,TRUE,FALSE,{A9CA64A7-1562-11D6-BC29-EEDFDD288B3C},,,,FALSE,,,FALSE
-1224146790,28-May-98,1,2,2240a,TRUE,FALSE,FALSE,{5A5DB58F-E50B-11D6-BC29-B41BC7E3B23E},,,,FALSE,,,TRUE
-1224020747,07-Feb-97,1,1,1881a,TRUE,FALSE,FALSE,{B577B963-A964-4FA7-954F-AACB28144793},,,,FALSE,,,TRUE
-1223594316,12-Apr-10,1,2,3503a,FALSE,TRUE,FALSE,{83FA5853-DDCB-4117-B56A-5E9E1F4F9D59},2,2,1,FALSE,5,,FALSE
-1223006425,23-Mar-98,1,1,0295a,FALSE,TRUE,FALSE,{32C37EBC-CD28-4D03-B20B-6BD2592A07D9},,,,FALSE,,,FALSE
-1222998426,03-Jun-03,1,1,2898a,TRUE,FALSE,FALSE,{B528CCBE-FD6D-4588-82A7-37BC71A1772B},,,,FALSE,,,FALSE
-1222878937,31-Dec-07,1,1,0618a,FALSE,TRUE,FALSE,{50F9F780-0C2E-4F35-B07D-CA97789B24EF},2,1,1,FALSE,4,,FALSE
-1222741397,15-Jun-13,1,3,4488a,TRUE,FALSE,FALSE,{C62EB39B-51CC-442C-821D-14523A7A8F8C},2,2,1,FALSE,5,,FALSE
-1222561427,27-Jul-19,1,1,5119a,TRUE,FALSE,FALSE,{1E0F6BC5-F5B8-4D36-A18F-DCF10EA71255},2,1,1,FALSE,4,,FALSE
-1222226035,23-May-00,1,1,1021a,FALSE,TRUE,FALSE,{D897DD64-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,FALSE
-1222079688,08-Sep-95,1,2,0075a,FALSE,TRUE,FALSE,{2F188A11-D1DA-11D4-BC29-ED4A2CB6F43F},,,,FALSE,,,FALSE
-1221643781,08-Jul-98,1,1,0375a,FALSE,TRUE,FALSE,{175B7365-DA01-11D6-BC29-E67DEC568FBB},,,,FALSE,,,FALSE
-1221576871,06-Oct-97,1,2,0572a,FALSE,TRUE,FALSE,{77C28C37-065D-442B-AE72-3BC95CF9D422},,,,FALSE,,,FALSE
-1221272475,17-Aug-21,1,1,5285a,TRUE,FALSE,FALSE,{6C43FF1C-270B-448E-B680-74D51EB768F6},4,4,1,FALSE,9,,FALSE
-1221090693,29-Oct-13,1,1,4108a,FALSE,TRUE,FALSE,{D38517C9-06F9-403C-BC32-87602654FAA2},2,3,1,FALSE,6,,FALSE
-1220763196,03-Mar-00,1,1,2503a,FALSE,TRUE,FALSE,{D897DCA2-51E5-11D6-BC29-E53863EBB23C},,,,FALSE,,,TRUE
-1220403815,14-Apr-99,1,3,2517a,TRUE,FALSE,FALSE,{6FB18228-DCF5-11D5-BC29-FC0F78EFCC3C},,,,FALSE,,,TRUE
-1219884316,03-Nov-11,1,2,3066a,FALSE,TRUE,FALSE,{76055485-D6F8-481A-BB3B-C705BA42CC46},2,1,1,FALSE,4,,FALSE
-1219578388,09-May-12,1,2,2892a,FALSE,TRUE,FALSE,{D36D47F4-915C-4B24-B42E-B5B308CF7589},2,2,1,FALSE,5,,FALSE
-1219508505,02-Aug-94,1,1,0824a,FALSE,TRUE,FALSE,{44123020-9644-4B2E-A5ED-BF41974F1D6D},,,,FALSE,,,TRUE
-1217770560,17-Jan-96,1,1,0360a,FALSE,TRUE,FALSE,{34F7CC9A-AE5A-47F0-B1E0-94F8A0E0D16F},,,,FALSE,,,TRUE
-1217684006,03-Aug-96,1,2,0569a,FALSE,TRUE,FALSE,{034EA525-EED9-4A85-8FD1-930494A95A95},,,,FALSE,,,TRUE
-1217574186,15-Dec-12,1,3,1489a,FALSE,TRUE,FALSE,{D826B5A1-287D-4B1A-B317-EBB98E0B0722},2,1,2,FALSE,5,,FALSE
-1217189457,15-Feb-96,1,2,1354a,FALSE,TRUE,FALSE,{1E727B06-BD34-4A83-B28A-39DA7D767A06},,,,FALSE,,,FALSE
-1217081969,27-Aug-05,1,1,0143a,FALSE,TRUE,FALSE,{6A314AEA-C880-4041-B79C-7B14DE66A74B},,,,FALSE,,,FALSE
-1216941075,24-Apr-02,1,3,1925a,FALSE,TRUE,FALSE,{D3BF6F46-6655-11D6-BC29-938648CF763F},,,,FALSE,,,TRUE
-1216442247,27-Apr-05,1,2,1344a,FALSE,TRUE,FALSE,{E6ACD383-8131-4053-873C-611AAE640A30},,,,FALSE,,,FALSE
-1216430458,19-Oct-98,1,1,1010a,FALSE,TRUE,FALSE,{276BEC61-9D7F-11D6-BC29-EA3E1232343F},,,,FALSE,,,TRUE
-1216295470,14-Aug-00,1,1,0870a,FALSE,TRUE,FALSE,{C92732C5-55E1-11D6-BC29-D3B37C6E843C},,,,FALSE,,,TRUE
-1215519217,19-Nov-97,1,3,0459a,FALSE,TRUE,FALSE,{1E33216A-3EE1-4B0F-9C07-CECE0D5AD0AF},,,,FALSE,,,FALSE
-1215302219,11-Apr-10,1,3,4076a,TRUE,FALSE,FALSE,{1BD70537-0968-438F-8AF7-699925F22D5B},3,4,1,FALSE,8,,FALSE
-1215263423,20-Sep-02,1,3,2677a,FALSE,TRUE,FALSE,{98C31AA2-D4CC-451A-A5AE-95E3D886BCD2},,,,FALSE,,,FALSE
-1215200763,02-Nov-21,1,1,5315a,TRUE,FALSE,FALSE,{76A49DF5-AF05-417C-9E23-193ECCB3FB3A},3,1,1,FALSE,5,,FALSE
-1214674182,07-Feb-97,1,1,1505a,FALSE,TRUE,FALSE,{F457D924-41C3-4DE5-AD0C-F8E866D18283},,,,FALSE,,,TRUE
-1214571802,10-Nov-96,1,1,1396a,FALSE,TRUE,FALSE,{1BEDDEA6-7DE9-45F3-A06C-47B380933036},,,,FALSE,,,TRUE
-1214462237,27-Aug-03,1,1,2021a,FALSE,TRUE,FALSE,{741CBF8C-32FC-4F45-9CF4-1C5763A7F0EF},,,,FALSE,,,TRUE
-1214165346,24-Sep-99,1,2,1010a,FALSE,TRUE,FALSE,{F63EAA9E-21EF-11D5-BC29-AB5C3B638B3C},,,,FALSE,,,TRUE
-1213530132,22-Nov-14,1,2,1886a,FALSE,TRUE,FALSE,{DB38060C-920D-486F-9175-CA34936B95DD},1,1,1,FALSE,3,,FALSE
-1213100504,03-Jan-98,1,1,1253a,FALSE,TRUE,FALSE,{8C1BE6CD-45EA-4BE5-88E5-9BC41EC99C3A},,,,FALSE,,,TRUE
-1213000894,18-Dec-00,1,1,1291a,FALSE,TRUE,FALSE,{124C00C8-B828-4A5A-ADB6-9845F37D759D},,,,FALSE,,,TRUE
-1212838730,31-May-18,1,1,5054a,TRUE,FALSE,FALSE,{1873D18F-CF17-4FE4-A183-9E6E8B614058},2,1,1,FALSE,4,,FALSE
-1212745386,30-Oct-00,1,1,1897a,FALSE,TRUE,FALSE,{9A432F5E-1431-492C-B772-479ADBF34349},,,,FALSE,,,FALSE
-1212133089,29-Sep-14,1,1,4488a,FALSE,TRUE,FALSE,{7EDA8146-81E7-4536-91C0-D022B3E6C07D},3,5,2,FALSE,10,,FALSE
-1211993743,29-Apr-05,1,3,3275a,TRUE,FALSE,FALSE,{B857FE32-71D0-47C3-9709-798AA7AB9525},,,,FALSE,,,TRUE
-1211582952,10-Nov-12,1,3,2671a,FALSE,TRUE,FALSE,{9B1E2338-47F5-40CC-886F-5F625E0AC992},3,1,1,FALSE,5,,FALSE
-1211189859,06-Nov-03,1,1,2967a,FALSE,TRUE,FALSE,{A4415BEF-C8D1-4561-BD9A-9FC97E69FE6A},,,,FALSE,,,TRUE
-1210992231,03-Dec-93,1,1,0295a,TRUE,FALSE,FALSE,{A0856096-63EC-42FA-A989-E3A1CBAE61C7},,,,FALSE,,,FALSE
-1210897353,19-Dec-14,1,1,4163a,FALSE,TRUE,FALSE,{CF243162-EBD9-48B5-B7F9-CAF6643F861E},1,3,1,FALSE,5,,FALSE
-1210875667,18-Mar-13,1,1,3903a,FALSE,FALSE,FALSE,{617D67D9-24CD-4456-9424-F40F77DE7298},2,1,1,FALSE,4,,FALSE
-1210739211,21-Oct-05,1,2,3311a,FALSE,TRUE,FALSE,{2AE56FE6-2E89-41B9-95F7-DC04D1A61DE9},,,,FALSE,,,TRUE
